Nominal,Empirical,kfold,subset,upper,lower,flat_empirical,flat_upper,flat_lower,Model
0.05,0.046965574352301,All,,0.0518159233408257,0.0426446232106944,-0.00303442564769905,0.00181592334082574,-0.00735537678930558,Persistence
0.1,0.0745297527505028,All,,0.0802141251626641,0.0684904767538152,-0.0254702472494972,-0.0197858748373359,-0.0315095232461848,Persistence
0.15,0.10469655743523,All,,0.111271146338578,0.0980657754643322,-0.0453034425647699,-0.038728853661422,-0.0519342245356678,Persistence
0.2,0.135691470483852,All,,0.14361765053827,0.129004495445404,-0.0643085295161481,-0.0563823494617296,-0.070995504554596,Persistence
0.25,0.171181828936472,All,,0.180116526676919,0.162427540518159,-0.0788181710635277,-0.0698834733230806,-0.0875724594818408,Persistence
0.3,0.210931030403407,All,,0.21968531882172,0.202283213060452,-0.0890689695965929,-0.0803146811782799,-0.0977167869395481,Persistence
0.35,0.255293978469183,All,,0.26422867620963,0.246533774991127,-0.0947060215308174,-0.0857713237903702,-0.103466225008873,Persistence
0.4,0.314917780669585,All,,0.323914586537324,0.304800070980717,-0.0850822193304153,-0.076085413462676,-0.0951999290192831,Persistence
0.45,0.390985448953034,All,,0.402877676564533,0.38056902874719,-0.0590145510469656,-0.0471223234354667,-0.0694309712528097,Persistence
0.5,0.482668874955637,All,,0.493508221933042,0.472962261918845,-0.017331125044363,-0.0064917780669585,-0.0270377380811546,Persistence
0.55,0.628534248195907,All,,0.638950668401751,0.618236129184905,0.0785342481959067,0.0889506684017508,0.0682361291849047,Persistence
0.6,0.693599905359044,All,,0.703300603336094,0.683718798059861,0.0935999053590442,0.103300603336094,0.0837187980598605,Persistence
0.65,0.75286880397492,All,,0.761330296935999,0.743168105997871,0.10286880397492,0.111330296935999,0.0931681059978705,Persistence
0.7,0.800780787885958,All,,0.809304388974329,0.792736306636697,0.100780787885958,0.109304388974329,0.0927363066366971,Persistence
0.75,0.838282266650893,All,,0.84656926534958,0.830530580858867,0.0882822666508932,0.09656926534958,0.0805305808588667,Persistence
0.8,0.871643203596356,All,,0.87874127528688,0.864781734295517,0.0716432035963562,0.0787412752868804,0.0647817342955164,Persistence
0.85,0.899798887968769,All,,0.906012658227848,0.892813202413344,0.0497988879687685,0.0560126582278481,0.0428132024133444,Persistence
0.9,0.927836271146339,All,,0.933165739973974,0.921740802082101,0.0278362711463386,0.0331657399739737,0.0217408020821009,Persistence
0.95,0.95137820891991,All,,0.955817461256359,0.946820655388619,0.00137820891991014,0.00581746125635863,-0.00317934461138059,Persistence
0.05,0.115698568555542,All,,0.122920856500651,0.109603099491305,0.0656985685555424,0.0729208565006507,0.0596030994913049,VAR
0.1,0.124216254584171,All,,0.130784928427777,0.117230569028747,0.0242162545841713,0.0307849284277771,0.0172305690287472,VAR
0.15,0.137584289601325,All,,0.144862770613983,0.130722820300485,-0.012415710398675,-0.0051372293860168,-0.019277179699515,VAR
0.2,0.155447770022477,All,,0.163436058204188,0.147870578492843,-0.0445522299775228,-0.0365639417958122,-0.0521294215071572,VAR
0.25,0.183011948420679,All,,0.191361055246658,0.175913876730155,-0.0669880515793209,-0.058638944753342,-0.074086123269845,VAR
0.3,0.218975511652668,All,,0.227673607003431,0.210339524429197,-0.0810244883473323,-0.0723263929965693,-0.0896604755708033,VAR
0.35,0.274458772033598,All,,0.283511770968887,0.263737726251035,-0.0755412279664025,-0.0664882290311132,-0.0862622737489649,VAR
0.4,0.348633621199574,All,,0.359106234472968,0.338932923222525,-0.0513663788004259,-0.0408937655270318,-0.0610670767774755,VAR
0.45,0.436649710162073,All,,0.447533420087543,0.426058795693837,-0.0133502898379274,-0.00246657991245713,-0.0239412043061635,VAR
0.5,0.537560629362357,All,,0.547205134271856,0.526795220631728,0.0375606293623566,0.0472051342718562,0.0267952206317283,VAR
0.55,0.639417958121377,All,,0.649000354903585,0.629181947237667,0.089417958121377,0.0990003549035845,0.079181947237667,VAR
0.6,0.736543239086715,All,,0.746368153318349,0.727315745889034,0.136543239086715,0.146368153318349,0.127315745889034,VAR
0.65,0.814030521708269,All,,0.822080918017272,0.805923932331717,0.164030521708269,0.172080918017272,0.155923932331717,VAR
0.7,0.870105288063409,All,,0.876611853779723,0.863418313024962,0.17010528806341,0.176611853779723,0.163418313024962,VAR
0.75,0.910445995504555,All,,0.9164793564415,0.904530935762451,0.160445995504555,0.1664793564415,0.154530935762451,VAR
0.8,0.936945463149178,All,,0.941559209748018,0.931740210576127,0.136945463149178,0.141559209748018,0.131740210576127,VAR
0.85,0.959540991364013,All,,0.963625340115935,0.95545664261209,0.109540991364013,0.113625340115935,0.10545664261209,VAR
0.9,0.976339761031586,All,,0.97941559209748,0.972965219448717,0.0763397610315864,0.0794155920974802,0.0729652194487165,VAR
0.95,0.988406482905477,All,,0.990598012539927,0.986096652076186,0.0384064829054774,0.0405980125399268,0.0360966520761861,VAR
0.05,0.0228321306045191,All,,0.0259079616704129,0.0199307938010174,-0.0271678693954809,-0.0240920383295871,-0.0300692061989826,MC
0.1,0.0529989352892464,All,,0.0578492842777712,0.0480302851058796,-0.0470010647107536,-0.0421507157222288,-0.0519697148941204,MC
0.15,0.0855317638708151,All,,0.0917455341298947,0.0797350053235538,-0.0644682361291849,-0.0582544658701053,-0.0702649946764462,MC
0.2,0.119484206790489,All,,0.12587247131196,0.112971726014433,-0.0805157932095114,-0.0741275286880398,-0.0870282739855673,MC
0.25,0.158286998698687,All,,0.166804684727316,0.150236602389684,-0.0917130013013131,-0.0831953152726843,-0.0997633976103159,MC
0.3,0.199810718088253,All,,0.207325801490595,0.192121140423518,-0.100189281911747,-0.092674198509405,-0.107878859576482,MC
0.35,0.237785401632557,All,,0.246010292203951,0.228495800307583,-0.112214598367444,-0.103989707796049,-0.121504199692417,MC
0.4,0.286288891517804,All,,0.294986986868567,0.277298000709807,-0.113711108482196,-0.105013013131433,-0.122701999290193,MC
0.45,0.330770140778422,All,,0.340240151425529,0.319942623920502,-0.119229859221578,-0.109759848574471,-0.130057376079498,MC
0.5,0.377262510351355,All,,0.387436413107772,0.365488583934698,-0.122737489648645,-0.112563586892228,-0.134511416065302,MC
0.55,0.422808470365551,All,,0.433641902283213,0.412279664024607,-0.127191529634449,-0.116358097716787,-0.137720335975393,MC
0.6,0.472140068614693,All,,0.483795693836508,0.461847864663433,-0.127859931385307,-0.116204306163492,-0.138152135336567,MC
0.65,0.522772980007098,All,,0.533363894475334,0.513128475097599,-0.127227019992902,-0.116636105524666,-0.136871524902402,MC
0.7,0.573997397373713,All,,0.584706613036792,0.563095942269017,-0.126002602626286,-0.115293386963208,-0.136904057730983,MC
0.75,0.635277416301905,All,,0.645457234118065,0.624331598249142,-0.114722583698095,-0.104542765881935,-0.125668401750858,MC
0.8,0.754761623092393,All,,0.764406128001893,0.746300130131314,-0.0452383769076068,-0.0355938719981073,-0.0536998698686857,MC
0.85,0.819708979060689,All,,0.827584881107299,0.811658582751686,-0.0302910209393115,-0.0224151188927008,-0.0383414172483142,MC
0.9,0.884064829054774,All,,0.890807997160771,0.876431444457589,-0.0159351709452266,-0.00919200283922872,-0.023568555542411,MC
0.95,0.94510824559328,All,,0.950139003903939,0.940251981545014,-0.00489175440671952,0.000139003903939505,-0.0097480184549863,MC
0.05,0.0422335265586182,All,,0.0467910800899089,0.0380929847391459,-0.00776647344138176,-0.0032089199100911,-0.0119070152608541,EMD
0.1,0.0721637288536614,All,,0.0776055838163965,0.0666597657636342,-0.0278362711463386,-0.0223944161836035,-0.0333402342363658,EMD
0.15,0.111203123151544,All,,0.118188808706968,0.104279545723412,-0.0387968768484562,-0.0318111912930321,-0.0457204542765882,EMD
0.2,0.157458890334792,All,,0.165565479711345,0.149526795220632,-0.0425411096652076,-0.0344345202886549,-0.0504732047793683,EMD
0.25,0.207263693363303,All,,0.215843487519224,0.198210694428014,-0.042736306636697,-0.0341565124807761,-0.0517893055719863,EMD
0.3,0.26428486927718,All,,0.274103868449071,0.254459955045546,-0.0357151307228203,-0.0258961315509287,-0.045540044954454,EMD
0.35,0.333136164675263,All,,0.342132970543003,0.322663551401869,-0.0168638353247367,-0.00786702945699747,-0.0273364485981308,EMD
0.4,0.408494025789661,All,,0.419147048385189,0.39707500295753,0.00849402578966046,0.0191470483851887,-0.00292499704247018,EMD
0.45,0.483260380929847,All,,0.493969596592926,0.474089080799716,0.0332603809298474,0.0439695965929255,0.0240890807997161,EMD
0.5,0.580977167869396,All,,0.591692298592216,0.570667218738909,0.0809771678693955,0.0916922985922158,0.0706672187389092,EMD
0.55,0.653614101502425,All,,0.663613509996451,0.643135573169289,0.103614101502425,0.113613509996451,0.093135573169289,EMD
0.6,0.714302614456406,All,,0.723766710043772,0.705424109783509,0.114302614456406,0.123766710043772,0.105424109783509,EMD
0.65,0.768484561694073,All,,0.777182657044836,0.759431562758784,0.118484561694073,0.127182657044836,0.109431562758784,EMD
0.7,0.81237430498048,All,,0.820655388619425,0.804859221578138,0.11237430498048,0.120655388619425,0.104859221578138,EMD
0.75,0.84727315745889,All,,0.854906542056075,0.840293386963208,0.0972731574588903,0.104906542056075,0.0902933869632083,EMD
0.8,0.878622974092038,All,,0.88501123861351,0.871817697858749,0.0786229740920383,0.0850112386135099,0.0718176978587484,EMD
0.85,0.908434875192239,All,,0.913758428960132,0.902102803738318,0.0584348751922394,0.0637584289601325,0.0521028037383178,EMD
0.9,0.935052644031705,All,,0.939784691825387,0.93020229504318,0.0350526440317047,0.0397846918253875,0.03020229504318,EMD
0.95,0.958712883000118,All,,0.962853424819591,0.954155329468828,0.0087128830001183,0.0128534248195907,0.00415532946882768,EMD
